id,name,#OfVertices,#OfRealVertices,#OfEdges,#OfRealEdges,
140,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_accessCard,28,26,43,34
141,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_barcode,29,27,46,37
142,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_fingerprint,28,26,43,34
143,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_QRCode,28,26,43,34
144,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_accessCard,30,28,46,36
145,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_barcode,31,29,49,39
146,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_fingerprint,30,28,46,36
147,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_QRCode,30,28,46,36
148,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_accessCard,26,24,39,30
149,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_barcode,27,25,42,33
150,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_fingerprint,26,24,39,30
151,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_QRCode,26,24,39,30
152,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_accessCard,28,26,43,34
153,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_barcode,29,27,46,37
154,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_fingerprint,28,26,43,34
155,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_QRCode,28,26,43,34
156,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_accessCard,30,28,46,36
157,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_barcode,31,29,49,39
158,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_fingerprint,30,28,46,36
159,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_QRCode,30,28,46,36
