Scenario ID,Existing Product,EP # of Features,EP Edge Size,Product Under Consideration,PUC # of Features,PUC Edge Size,Increment,Increment Edge Size,
1221,viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,7,29,viewSchedule_email_teacherAccess_updateRecord_traceAttendanceActivity_deleteClass_accessCard,8,31,traceAttendanceActivity,4
1222,viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,7,29,viewClass_viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,8,32,viewClass,5
1223,viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,7,29,viewSchedule_email_teacherAccess_updateRecord_addNewClass_deleteClass_accessCard,8,39,addNewClass,12
1224,viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,7,29,viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_deleteClass_accessCard,8,39,addNewSchedule,12
1225,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,7,32,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_deleteClass_barcode,8,36,studentAccess,6
1226,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,7,32,viewSchedule_SMS_teacherAccess_updateRecord_traceAttendanceActivity_deleteClass_barcode,8,34,traceAttendanceActivity,4
1227,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,7,32,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,8,35,viewClass,5
1228,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,7,32,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_deleteClass_barcode,8,42,addNewClass,12
1229,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_barcode,7,32,viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_deleteClass_barcode,8,42,addNewSchedule,12
1230,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,7,29,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_deleteClass_fingerprint,8,33,studentAccess,6
1231,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,7,29,viewSchedule_SMS_teacherAccess_updateRecord_traceAttendanceActivity_deleteClass_fingerprint,8,31,traceAttendanceActivity,4
1232,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,7,29,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,8,32,viewClass,5
1233,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,7,29,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_deleteClass_fingerprint,8,39,addNewClass,12
1234,viewSchedule_SMS_teacherAccess_updateRecord_deleteClass_fingerprint,7,29,viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_deleteClass_fingerprint,8,39,addNewSchedule,12
1235,viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,7,29,viewSchedule_email_studentAccess_teacherAccess_updateRecord_deleteClass_QRCode,8,33,studentAccess,6
1236,viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,7,29,viewSchedule_email_teacherAccess_updateRecord_traceAttendanceActivity_deleteClass_QRCode,8,31,traceAttendanceActivity,4
1237,viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,7,29,viewClass_viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,8,32,viewClass,5
1238,viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,7,29,viewSchedule_email_teacherAccess_updateRecord_addNewClass_deleteClass_QRCode,8,39,addNewClass,12
1239,viewSchedule_email_teacherAccess_updateRecord_deleteClass_QRCode,7,29,viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_deleteClass_QRCode,8,39,addNewSchedule,12
2380,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_accessCard,8,38,studentAccess,6
2381,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_accessCard,8,36,traceAttendanceActivity,4
2382,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_accessCard,8,44,addNewClass,12
2383,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_deleteClass_accessCard,8,39,deleteClass,7
2384,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_accessCard,8,37,viewSchedule,5
2385,viewClass_email_teacherAccess_updateRecord_addNewSchedule_accessCard,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_editSchedule_accessCard,8,43,editSchedule,11
2386,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_barcode,8,41,studentAccess,6
2387,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_barcode,8,39,traceAttendanceActivity,4
2388,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_barcode,8,47,addNewClass,12
2389,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_deleteClass_barcode,8,42,deleteClass,7
2390,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,8,40,viewSchedule,5
2391,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,7,37,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_editSchedule_barcode,8,46,editSchedule,11
2392,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_fingerprint,8,38,studentAccess,6
2393,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_fingerprint,8,36,traceAttendanceActivity,4
2394,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_fingerprint,8,44,addNewClass,12
2395,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_deleteClass_fingerprint,8,39,deleteClass,7
